account,out_degree,in_degree,degree_ratio,A_fprofit,A_fpprofit,A_fsize,B_fprofit,B_fpprofit,B_fsize,avg_forward_path_length,max_forward_path_length,forward_path_count,A_bprofit,A_bpprofit,A_bsize,B_bprofit,B_bpprofit,B_bsize,avg_backward_path_length,max_backward_path_length,backward_path_count
a02399,55,10,5.0,0.0,0.0,0,-158485720500.0,-158485720500.0,3,2.0,2,3,0.0,0.0,0,503884499678.49,503884499678.49,3,2.0,2,3
a11600,66,6,9.428571428571429,0.0,0.0,0,74557032277169.89,74557032277169.89,3,2.0,2,3,0.0,0.0,0,16780685003439.275,16780685003439.275,3,2.0,2,3
a01454,43,136,0.3138686131386861,0.0,0.0,0,236473959999387.25,236473959999387.25,3,2.0,2,3,0.0,0.0,0,165506437699693.6,165506437699693.6,2,2.0,2,2
a20891,334,34,9.542857142857144,0.0,0.0,0,65800256019963.17,65800256019963.17,3,2.0,2,3,3.0508961031612e+18,3.0508961031612e+18,9,158355249600000.0,158355249600000.0,9,3.0,3,9
a29223,12,177,0.0674157303370786,0.0,0.0,0,131679481148966.2,131679481148966.2,1,2.0,2,1,0.0,0.0,0,88270218007508.66,88270218007508.66,3,2.0,2,3
a23732,8,31,0.25,-8820000000.0,-8820000000.0,2,4864920000000.0,4864920000000.0,4,2.5,3,4,29808727700640.445,29808727700640.445,2,4917040194448.979,4917040194448.979,4,2.5,3,4
a26741,11,10,1.0,0.0,0.0,0,149148874638000.0,149148874638000.0,2,2.0,2,2,-2520000000.0,-2520000000.0,3,60412380000000.0,60412380000000.0,3,3.0,3,3
a13113,1,0,1.0,0.0,0.0,0,-9000000000.0,-9000000000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a06625,1,1,0.5,0.0,0.0,0,36380260000000.0,36380260000000.0,1,2.0,2,1,151130502000000.0,151130502000000.0,3,109029000000000.0,109029000000000.0,3,3.0,3,3
a09871,2,17,0.1111111111111111,147749760000.0,147749760000.0,2,103243553980000.02,103243553980000.02,2,3.0,3,2,0.0,0.0,0,34891379800000.0,34891379800000.0,2,2.0,2,2
a03130,3,2,1.0,0.0,0.0,0,1009620000165499.8,1009620000165499.8,3,2.0,2,3,0.0,0.0,0,1009925594438000.0,1009925594438000.0,2,2.0,2,2
a12376,4,18,0.2105263157894736,0.0,0.0,0,-52277010432.0,-52277010432.0,1,2.0,2,1,2052404689775.019,2052404689775.019,9,426579896637.34827,426579896637.34827,9,3.0,3,9
a01364,89,4,17.8,0.0,0.0,0,975000000000.0,975000000000.0,3,2.0,2,3,0.0,0.0,0,1189920000000.0,1189920000000.0,3,2.0,2,3
a30190,2,2,0.6666666666666666,0.0,0.0,0,-10000000000.0,-10000000000.0,2,2.0,2,2,0.0,0.0,0,7900000000.0,7900000000.0,2,2.0,2,2
a11900,11,5,1.8333333333333333,0.0,0.0,0,14594808421178.75,14594808421178.75,3,2.0,2,3,876260000000.0,876260000000.0,2,25483440000000.0,25483440000000.0,4,2.5,3,4
a15232,13,14,0.8666666666666667,0.0,0.0,0,337044687473328.9,337044687473328.9,3,2.0,2,3,0.0,0.0,0,103681851509359.84,103681851509359.84,2,2.0,2,2
a27379,31,3,7.75,0.0,0.0,0,31795800000000.0,31795800000000.0,3,2.0,2,3,0.0,0.0,0,12289142999951.07,12289142999951.07,2,2.0,2,2
a09356,23,4,4.6,0.0,0.0,0,-85000000000.0,-85000000000.0,2,2.0,2,2,0.0,0.0,0,1676870220000.0,1676870220000.0,2,2.0,2,2
a08971,16,259,0.0615384615384615,0.0,0.0,0,222734198794065.5,222734198794065.5,3,2.0,2,3,0.0,0.0,0,29990098988774.75,29990098988774.75,3,2.0,2,3
a30087,86,12,6.615384615384615,-57647237000.0,-57647237000.0,1,332616180000000.0,332616180000000.0,3,2.3333333333333335,3,3,0.0,0.0,0,239868920000000.0,239868920000000.0,2,2.0,2,2
a03956,397,57,6.844827586206897,0.0,0.0,0,19999496000000.0,19999496000000.0,2,2.0,2,2,0.0,0.0,0,5660275906600.567,5660275906600.567,1,2.0,2,1
a22159,56,6,8.0,0.0,0.0,0,-409500000000.0,-409500000000.0,3,2.0,2,3,0.0,0.0,0,319809999080.82996,319809999080.82996,3,2.0,2,3
a24947,10,3,2.5,0.0,0.0,0,-4787750000.0,-4787750000.0,3,2.0,2,3,0.0,0.0,0,10459000000.0,10459000000.0,3,2.0,2,3
a25553,30,21,1.3636363636363635,0.0,0.0,0,218816282936737.12,218816282936737.12,3,2.0,2,3,0.0,0.0,0,112975728221103.6,112975728221103.6,1,2.0,2,1
a15596,9,29,0.3,0.0,0.0,0,79868167990000.0,79868167990000.0,3,2.0,2,3,0.0,0.0,0,395380505588.91376,395380505588.91376,1,2.0,2,1
a29134,2,2,0.6666666666666666,0.0,0.0,0,96177927000000.0,96177927000000.0,2,2.0,2,2,0.0,0.0,0,63879199700000.0,63879199700000.0,1,2.0,2,1
a23018,2,1,1.0,0.0,0.0,0,-106597920000.0,-106597920000.0,2,2.0,2,2,0.0,0.0,0,132280000000.0,132280000000.0,1,2.0,2,1
a24766,97,22,4.217391304347826,0.0,0.0,0,74564700580000.0,74564700580000.0,3,2.0,2,3,0.0,0.0,0,48250000000000.0,48250000000000.0,3,2.0,2,3
a10185,1,1,0.5,0.0,0.0,0,49991180000000.0,49991180000000.0,1,2.0,2,1,224507460000000.0,224507460000000.0,1,49994707790000.01,49994707790000.01,1,3.0,3,1
a28320,198,110,1.7837837837837838,-744000000000.0,-744000000000.0,4,83039889000000.0,83039889000000.0,5,2.8,3,5,0.0,0.0,0,49988660000000.0,49988660000000.0,2,2.0,2,2
a14475,2,2,0.6666666666666666,0.0,0.0,0,39786000000000.13,39786000000000.13,2,2.0,2,2,1.0334729692e+16,1.0334729692e+16,6,119282070000000.0,119282070000000.0,6,3.0,3,6
a24244,60,62,0.9523809523809524,1.574302825e+16,1.574302825e+16,3,1.5743090269999082e+16,1.5743090269999082e+16,3,3.0,3,3,1.574309026999908e+16,1.574309026999908e+16,3,1.574302825e+16,1.574302825e+16,3,3.0,3,3
a08576,3,9,0.3,0.0,0.0,0,-14640400000.0,-14640400000.0,1,2.0,2,1,0.0,0.0,0,3121418700000.0,3121418700000.0,3,2.0,2,3
a06291,4,2,1.3333333333333333,0.0,0.0,0,2083519798544945.2,2083519798544945.2,3,2.0,2,3,0.0,0.0,0,5009989500000000.0,5009989500000000.0,2,2.0,2,2
a08859,40,184,0.2162162162162162,0.0,0.0,0,3565054716500.0,3565054716500.0,3,2.0,2,3,0.0,0.0,0,1530573095477.839,1530573095477.839,3,2.0,2,3
a13797,4,3,1.0,0.0,0.0,0,-9630000139.8,-9630000139.8,2,2.0,2,2,-15957109683.117031,-15957109683.117031,3,9067500000.0,9067500000.0,3,3.0,3,3
a26414,68,1,34.0,0.0,0.0,0,133582308400000.0,133582308400000.0,3,2.0,2,3,0.0,0.0,0,218674779700000.0,218674779700000.0,1,2.0,2,1
a22272,1,0,1.0,0.0,0.0,0,4790000000.0,4790000000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a02893,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-880000000000.0,-880000000000.0,1,2.0,2,1
a11265,11,12,0.8461538461538461,0.0,0.0,0,10359270444887.63,10359270444887.63,2,2.0,2,2,0.0,0.0,0,6105514589000.0,6105514589000.0,2,2.0,2,2
a11784,1,1,0.5,0.0,0.0,0,4095800000000.0,4095800000000.0,1,2.0,2,1,0.0,0.0,0,4100000000000.0,4100000000000.0,1,2.0,2,1
a18519,0,25,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,30288900000000.0,30288900000000.0,3,2.0,2,3
a29246,75,121,0.6147540983606558,0.0,0.0,0,13428391410833.604,13428391410833.604,3,2.0,2,3,0.0,0.0,0,4442197893148.453,4442197893148.453,3,2.0,2,3
a15927,175,2,58.333333333333336,0.0,0.0,0,278768709600000.0,278768709600000.0,3,2.0,2,3,4.286997858e+16,4.286997858e+16,6,901118886000000.0,901118886000000.0,6,3.0,3,6
a23240,16,2,5.333333333333333,0.0,0.0,0,2558666092865119.0,2558666092865119.0,3,2.0,2,3,0.0,0.0,0,1024275850000000.0,1024275850000000.0,2,2.0,2,2
a24008,36,19,1.8,-162000000000.0,-162000000000.0,9,449609100000.0,449609100000.0,9,3.0,3,9,0.0,0.0,0,63000000000.0,63000000000.0,3,2.0,2,3
a03801,30,8,3.3333333333333335,-3200000000.0,-3200000000.0,1,14657571100000.0,14657571100000.0,2,2.5,3,2,0.0,0.0,0,309129999693.61,309129999693.61,2,2.0,2,2
a19194,2,1,1.0,0.0,0.0,0,-115230000000.0,-115230000000.0,2,2.0,2,2,0.0,0.0,0,204060000000.0,204060000000.0,1,2.0,2,1
a19619,1,1,0.5,0.0,0.0,0,13809200000.0,13809200000.0,1,2.0,2,1,0.0,0.0,0,15909200000.0,15909200000.0,1,2.0,2,1
a09640,1,0,1.0,0.0,0.0,0,-15341200000.0,-15341200000.0,1,2.0,2,1,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a09960,1,3,0.25,264809268400000.0,264809268400000.0,3,993930000000.0,993930000000.0,3,3.0,3,3,0.0,0.0,0,295030000000.0,295030000000.0,3,2.0,2,3
a26297,23,12,1.7692307692307692,0.0,0.0,0,34179120000000.0,34179120000000.0,3,2.0,2,3,0.0,0.0,0,19447458300000.0,19447458300000.0,3,2.0,2,3
a09432,61,62,0.9682539682539684,0.0,0.0,0,1409012100000000.0,1409012100000000.0,3,2.0,2,3,0.0,0.0,0,1283573890000000.0,1283573890000000.0,3,2.0,2,3
a12552,8,5,1.3333333333333333,0.0,0.0,0,11265062460000.0,11265062460000.0,3,2.0,2,3,0.0,0.0,0,17504737500000.0,17504737500000.0,3,2.0,2,3
a29229,2,1,1.0,0.0,0.0,0,-477500000000.0,-477500000000.0,1,2.0,2,1,0.0,0.0,0,437390000000.0,437390000000.0,1,2.0,2,1
a00057,47,24,1.88,1.23742553721e+17,1.23742553721e+17,9,2617983358800000.0,2617983358800000.0,9,3.0,3,9,1026178480360000.0,1026178480360000.0,7,1706859846000000.0,1706859846000000.0,7,3.0,3,7
a20331,41,102,0.3980582524271844,0.0,0.0,0,19926983935900.617,19926983935900.617,3,2.0,2,3,0.0,0.0,0,29966096403192.36,29966096403192.36,3,2.0,2,3
a11084,364,28,12.551724137931034,0.0,0.0,0,85016191780228.2,85016191780228.2,3,2.0,2,3,0.0,0.0,0,117062291193859.2,117062291193859.2,3,2.0,2,3
a26983,15,15,0.9375,0.0,0.0,0,559947080001032.2,559947080001032.2,3,2.0,2,3,0.0,0.0,0,99866700000000.0,99866700000000.0,1,2.0,2,1
a10184,5,0,5.0,0.0,0.0,0,-10719000000.0,-10719000000.0,3,2.0,2,3,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a08511,27,50,0.5294117647058824,1.23742553721e+17,1.23742553721e+17,9,137037800150281.31,137037800150281.31,9,3.0,3,9,0.0,0.0,0,18695845467344.812,18695845467344.812,3,2.0,2,3
a14677,5,3,1.25,0.0,0.0,0,9844659435990.648,9844659435990.648,3,2.0,2,3,0.0,0.0,0,160292393551.83728,160292393551.83728,3,2.0,2,3
a25486,1138,6,162.57142857142858,0.0,0.0,0,9964752305762.25,9964752305762.25,2,2.0,2,2,4216128141699993.5,4216128141699993.5,7,46574350000000.0,46574350000000.0,7,3.0,3,7
a11975,28,3,7.0,0.0,0.0,0,-386795536449.0718,-386795536449.0718,3,2.0,2,3,0.0,0.0,0,941117400000.0,941117400000.0,3,2.0,2,3
a03685,12,1,6.0,0.0,0.0,0,18217663500000.0,18217663500000.0,3,2.0,2,3,0.0,0.0,0,28307286653318.29,28307286653318.29,1,2.0,2,1
a07096,53,305,0.1732026143790849,5.606593845e+16,5.606593845e+16,9,116482691555523.0,116482691555523.0,9,3.0,3,9,0.0,0.0,0,9120204095786.936,9120204095786.936,3,2.0,2,3
a15110,121,260,0.4636015325670498,0.0,0.0,0,77914241937942.34,77914241937942.34,3,2.0,2,3,0.0,0.0,0,16267692693344.176,16267692693344.176,3,2.0,2,3
a15310,9,6,1.2857142857142858,0.0,0.0,0,-168000000000.0,-168000000000.0,2,2.0,2,2,1.744739330391118e+17,1.744739330391118e+17,9,165298739999998.75,165298739999998.75,9,3.0,3,9
a26225,4,16,0.2352941176470588,7230752100000000.0,7230752100000000.0,9,1067042298000000.0,1067042298000000.0,9,3.0,3,9,0.0,0.0,0,69987400000000.0,69987400000000.0,1,2.0,2,1
a01108,1,1,0.5,0.0,0.0,0,-25200000000.0,-25200000000.0,1,2.0,2,1,32310000000.0,32310000000.0,1,17500000000.0,17500000000.0,1,3.0,3,1
a12353,10267,24,410.68,0.0,0.0,0,-2775000000000.0,-2775000000000.0,2,2.0,2,2,0.0,0.0,0,49991600000000.0,49991600000000.0,1,2.0,2,1
a09522,34,671,0.050595238095238,0.0,0.0,0,2461912182799576.0,2461912182799576.0,3,2.0,2,3,0.0,0.0,0,118974563477967.2,118974563477967.2,3,2.0,2,3
a25768,21,20,1.0,0.0,0.0,0,259946660000000.0,259946660000000.0,3,2.0,2,3,0.0,0.0,0,259798000000000.0,259798000000000.0,3,2.0,2,3
a25557,3,4,0.6,0.0,0.0,0,581589700000.0,581589700000.0,3,2.0,2,3,0.0,0.0,0,312757000000.0,312757000000.0,2,2.0,2,2
a03775,4,1,2.0,0.0,0.0,0,-27000000000.0,-27000000000.0,3,2.0,2,3,0.0,0.0,0,13740000000.0,13740000000.0,1,2.0,2,1
a24337,3,3,0.75,0.0,0.0,0,371913219915999.94,371913219915999.94,3,2.0,2,3,1.5350663036e+16,1.5350663036e+16,9,1115597220000000.0,1115597220000000.0,9,3.0,3,9
a09772,1,0,1.0,4942780000000.0,4942780000000.0,2,31261663600000.0,31261663600000.0,2,3.0,3,2,0.0,0.0,0,0.0,0.0,0,1.0,1,1
a30822,1,1,0.5,0.0,0.0,0,1093040800000.0,1093040800000.0,1,2.0,2,1,0.0,0.0,0,1095140800000.0,1095140800000.0,1,2.0,2,1
a30930,405,84,4.764705882352941,0.0,0.0,0,-895650000000.0,-895650000000.0,2,2.0,2,2,0.0,0.0,0,-1600000000000.0,-1600000000000.0,2,2.0,2,2
a25076,126,19,6.3,0.0,0.0,0,1302188864750000.0,1302188864750000.0,3,2.0,2,3,1.00759737829e+16,1.00759737829e+16,7,4439945523531878.5,4439945523531878.5,7,3.0,3,7
a17047,1,1,0.5,0.0,0.0,0,4104673100000.0,4104673100000.0,1,2.0,2,1,0.0,0.0,0,4105933100000.0,4105933100000.0,1,2.0,2,1
a00636,0,22,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,159043070100000.0,159043070100000.0,3,2.0,2,3
a00837,2268,255,8.859375,0.0,0.0,0,909820000000000.0,909820000000000.0,3,2.0,2,3,7014248900000000.0,7014248900000000.0,9,749475300000000.0,749475300000000.0,9,3.0,3,9
a27820,6,3,1.5,0.0,0.0,0,-168000000000.0,-168000000000.0,2,2.0,2,2,3428140899693.61,3428140899693.61,9,767700000000.0,767700000000.0,9,3.0,3,9
a09168,37,21,1.681818181818182,0.0,0.0,0,622471749423272.8,622471749423272.8,3,2.0,2,3,0.0,0.0,0,117772197001137.78,117772197001137.78,2,2.0,2,2
a23888,22,11,1.8333333333333333,0.0,0.0,0,32608890000000.0,32608890000000.0,3,2.0,2,3,0.0,0.0,0,10842258000000.0,10842258000000.0,1,2.0,2,1
a03271,42,20,2.0,1.23742553721e+17,1.23742553721e+17,9,1611727216170000.0,1611727216170000.0,9,3.0,3,9,0.0,0.0,0,48191390000000.0,48191390000000.0,1,2.0,2,1
a25645,9,6,1.2857142857142858,0.0,0.0,0,91782730000.0,91782730000.0,3,2.0,2,3,0.0,0.0,0,3530095400000.0,3530095400000.0,3,2.0,2,3
a19323,29,2,9.666666666666666,0.0,0.0,0,3111856313406867.5,3111856313406867.5,3,2.0,2,3,-55902000000.0,-55902000000.0,1,5243328047079856.0,5243328047079856.0,2,2.5,3,2
a21835,35,7,4.375,0.0,0.0,0,-1657978663000.0,-1657978663000.0,3,2.0,2,3,0.0,0.0,0,624470600000.0,624470600000.0,3,2.0,2,3
a27428,3,3,0.75,2.5396018867093736e+16,2.5396018867093736e+16,9,66670800000000.0,66670800000000.0,9,3.0,3,9,0.0,0.0,0,22228955000000.0,22228955000000.0,3,2.0,2,3
a02145,12,4,2.4,0.0,0.0,0,-306000000000.0,-306000000000.0,3,2.0,2,3,0.0,0.0,0,164590000000.0,164590000000.0,3,2.0,2,3
a01486,11,4,2.2,0.0,0.0,0,-19686000000.0,-19686000000.0,1,2.0,2,1,0.0,0.0,0,280180500000.0,280180500000.0,2,2.0,2,2
a09572,10,1,5.0,0.0,0.0,0,-21258900000.0,-21258900000.0,3,2.0,2,3,21867400000000.004,21867400000000.004,1,93500000000.0,93500000000.0,1,3.0,3,1
a15217,1130,32,34.24242424242424,0.0,0.0,0,109988497481972.66,109988497481972.66,2,2.0,2,2,0.0,0.0,0,10701000000000.0,10701000000000.0,1,2.0,2,1
a25160,3,2,1.0,0.0,0.0,0,1009959050000000.0,1009959050000000.0,3,2.0,2,3,0.0,0.0,0,1009991180000000.0,1009991180000000.0,2,2.0,2,2
a15254,319,16,18.764705882352946,0.0,0.0,0,165256660000.0,165256660000.0,2,2.0,2,2,0.0,0.0,0,796430000000.0,796430000000.0,3,2.0,2,3
a28252,3,1,1.5,0.0,0.0,0,-1273606600.0,-1273606600.0,3,2.0,2,3,0.0,0.0,0,1723900000.0,1723900000.0,1,2.0,2,1
a16692,2,1,1.0,0.0,0.0,0,171104260000.0,171104260000.0,1,2.0,2,1,175300000000.0,175300000000.0,1,916140000000.0,916140000000.0,1,3.0,3,1
a00897,1,1,0.5,0.0,0.0,0,543628900000.0,543628900000.0,1,2.0,2,1,1316257940100000.0,1316257940100000.0,3,1630886700000.0,1630886700000.0,3,3.0,3,3
a05681,148,119,1.2333333333333334,0.0,0.0,0,54685599359817.84,54685599359817.84,3,2.0,2,3,0.0,0.0,0,29317255400000.0,29317255400000.0,1,2.0,2,1
a10675,1,7,0.125,0.0,0.0,0,42979000000000.0,42979000000000.0,1,2.0,2,1,0.0,0.0,0,4840000000000.0,4840000000000.0,1,2.0,2,1
a21604,33,26,1.2222222222222223,4227661500000000.0,4227661500000000.0,9,2073426060000000.0,2073426060000000.0,9,3.0,3,9,0.0,0.0,0,691142335000000.0,691142335000000.0,3,2.0,2,3
a18226,20,65,0.303030303030303,6985989000000.0,6985989000000.0,9,66447540000000.0,66447540000000.0,9,3.0,3,9,17943309193725.305,17943309193725.305,7,13884500000000.0,13884500000000.0,7,3.0,3,7
a21213,0,20,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,3.61341097e+16,3.61341097e+16,9,553992810000000.0,553992810000000.0,9,3.0,3,9
a14722,1,1,0.5,0.0,0.0,0,8740000000.0,8740000000.0,1,2.0,2,1,0.0,0.0,0,8320000000.0,8320000000.0,1,2.0,2,1
a20448,47,13,3.357142857142857,0.0,0.0,0,68635305509274.59,68635305509274.59,3,2.0,2,3,0.0,0.0,0,62863695700000.0,62863695700000.0,3,2.0,2,3
a21138,17,17,0.9444444444444444,0.0,0.0,0,-274150114556.5,-274150114556.5,3,2.0,2,3,0.0,0.0,0,208046000846.22,208046000846.22,3,2.0,2,3
a28486,11,11,0.9166666666666666,6.599999869275e+17,6.599999869275e+17,9,269950860000000.0,269950860000000.0,9,3.0,3,9,0.0,0.0,0,29400000000000.0,29400000000000.0,1,2.0,2,1
a18319,41,433,0.0944700460829493,0.0,0.0,0,174996194800000.0,174996194800000.0,2,2.0,2,2,0.0,0.0,0,124959500000000.0,124959500000000.0,1,2.0,2,1
a06782,0,1283,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,-52233970000.0,-52233970000.0,3,2.0,2,3
a12007,10,11,0.8333333333333334,1.23742553721e+17,1.23742553721e+17,9,90438240570000.0,90438240570000.0,9,3.0,3,9,0.0,0.0,0,49746556250000.0,49746556250000.0,3,2.0,2,3
a08746,43,33,1.2647058823529411,0.0,0.0,0,30433804235862.1,30433804235862.1,3,2.0,2,3,0.0,0.0,0,30545854235862.1,30545854235862.1,3,2.0,2,3
a08534,0,1,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,2990983500000.0,2990983500000.0,1,2.0,2,1
a02334,9,9,0.9,0.0,0.0,0,1237420800000.0,1237420800000.0,3,2.0,2,3,0.0,0.0,0,3033585325478.066,3033585325478.066,3,2.0,2,3
a03467,5,5,0.8333333333333334,0.0,0.0,0,-9819952912.78,-9819952912.78,1,2.0,2,1,0.0,0.0,0,5853382643700.0,5853382643700.0,2,2.0,2,2
a22925,25,90,0.2747252747252747,3.7622184040384e+16,3.7622184040384e+16,9,150556842615635.12,150556842615635.12,9,3.0,3,9,0.0,0.0,0,29824766351265.285,29824766351265.285,3,2.0,2,3
a08155,1,1,0.5,0.0,0.0,0,1794750000000.0,1794750000000.0,1,2.0,2,1,0.0,0.0,0,1800000000000.0,1800000000000.0,1,2.0,2,1
a08224,2,1,1.0,0.0,0.0,0,-289800000000.0,-289800000000.0,1,2.0,2,1,2786303299693.61,2786303299693.61,3,300000000000.0,300000000000.0,3,3.0,3,3
a13317,10,38,0.2564102564102564,0.0,0.0,0,8478734100000.0,8478734100000.0,3,2.0,2,3,0.0,0.0,0,5570027788641.141,5570027788641.141,3,2.0,2,3
a06222,2,1,1.0,0.0,0.0,0,278359400000.0,278359400000.0,2,2.0,2,2,0.0,0.0,0,294319400000.0,294319400000.0,1,2.0,2,1
a15050,1,117,0.0084745762711864,0.0,0.0,0,70662766753653.39,70662766753653.39,1,2.0,2,1,0.0,0.0,0,1501692736165.7173,1501692736165.7173,3,2.0,2,3
a22749,218,81,2.658536585365854,0.0,0.0,0,194429450020000.0,194429450020000.0,3,2.0,2,3,1.8169406040344852e+16,1.8169406040344852e+16,8,339887863552822.1,339887863552822.1,8,3.0,3,8
a11492,1,1,0.5,4.4999960037999994e+17,4.4999960037999994e+17,3,214399500000000.0,214399500000000.0,3,3.0,3,3,663631691200000.0,663631691200000.0,3,215880000000000.0,215880000000000.0,3,3.0,3,3
a02816,1,1,0.5,4473313419600000.0,4473313419600000.0,3,3441569999999.8506,3441569999999.8506,3,3.0,3,3,0.0,0.0,0,1151180000000.0,1151180000000.0,1,2.0,2,1
a14822,67,15,4.1875,0.0,0.0,0,-924750002020.5,-924750002020.5,3,2.0,2,3,0.0,0.0,0,375000000000.0,375000000000.0,3,2.0,2,3
a25503,19,2,6.333333333333333,0.0,0.0,0,4030764924.188003,4030764924.188003,3,2.0,2,3,0.0,0.0,0,104200000000.0,104200000000.0,1,2.0,2,1
a04934,8,317,0.0251572327044025,0.0,0.0,0,133956466675000.0,133956466675000.0,3,2.0,2,3,0.0,0.0,0,32721383000000.0,32721383000000.0,3,2.0,2,3
a20973,14,2,4.666666666666667,0.0,0.0,0,2173100000000.0,2173100000000.0,3,2.0,2,3,0.0,0.0,0,3008960000000.0,3008960000000.0,2,2.0,2,2
a23098,14,37,0.3684210526315789,0.0,0.0,0,19633996008936.36,19633996008936.36,3,2.0,2,3,0.0,0.0,0,9011712154064.566,9011712154064.566,3,2.0,2,3
a18493,42,22,1.826086956521739,0.0,0.0,0,1703499194380510.8,1703499194380510.8,2,2.0,2,2,385372699200000.0,385372699200000.0,5,3395286562239823.0,3395286562239823.0,5,3.0,3,5
a29353,1,1,0.5,0.0,0.0,0,-4153500000.0,-4153500000.0,1,2.0,2,1,0.0,0.0,0,2662500000.0,2662500000.0,1,2.0,2,1
a14317,17,11,1.4166666666666667,0.0,0.0,0,350278355957437.44,350278355957437.44,3,2.0,2,3,1.018087132780224e+18,1.018087132780224e+18,9,616377611051362.8,616377611051362.8,9,3.0,3,9
a01335,148,262,0.5627376425855514,0.0,0.0,0,62608803003613.34,62608803003613.34,3,2.0,2,3,0.0,0.0,0,2997900000000.0,2997900000000.0,1,2.0,2,1
a19774,0,8,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,33039151300000.0,33039151300000.0,2,2.0,2,2
a22385,24,45,0.5217391304347826,0.0,0.0,0,7083165915806.375,7083165915806.375,3,2.0,2,3,0.0,0.0,0,3514245290229.817,3514245290229.817,3,2.0,2,3
a05489,1,1,0.5,0.0,0.0,0,173400000000.0,173400000000.0,1,2.0,2,1,0.0,0.0,0,186000000000.0,186000000000.0,1,2.0,2,1
a29025,8,9,0.8,0.0,0.0,0,-8246600000.0,-8246600000.0,1,2.0,2,1,0.0,0.0,0,9716829800000.0,9716829800000.0,3,2.0,2,3
a13999,14,12,1.0769230769230769,0.0,0.0,0,5757644570000.0,5757644570000.0,3,2.0,2,3,0.0,0.0,0,3516500000000.0,3516500000000.0,2,2.0,2,2
a22820,91,16,5.352941176470588,0.0,0.0,0,89300257000000.0,89300257000000.0,2,2.0,2,2,1800683196845920.2,1800683196845920.2,7,212366456999693.6,212366456999693.6,7,3.0,3,7
a09187,2,10,0.1818181818181818,8.2495035814e+16,8.2495035814e+16,6,36074383000574.84,36074383000574.84,6,3.0,3,6,0.0,0.0,0,3120601500000.0,3120601500000.0,3,2.0,2,3
a02568,1,10,0.0909090909090909,0.0,0.0,0,255346429485124.97,255346429485124.97,1,2.0,2,1,0.0,0.0,0,25687190000000.0,25687190000000.0,3,2.0,2,3
a21389,1,1,0.5,4473313419600000.0,4473313419600000.0,3,2288271899999.85,2288271899999.85,3,3.0,3,3,0.0,0.0,0,763597100000.0,763597100000.0,1,2.0,2,1
a05350,24,119,0.2,0.0,0.0,0,21873540000000.0,21873540000000.0,3,2.0,2,3,0.0,0.0,0,1503882849599.4114,1503882849599.4114,3,2.0,2,3
a28294,10,9,1.0,0.0,0.0,0,2787385100000.0,2787385100000.0,3,2.0,2,3,0.0,0.0,0,2812648099540.52,2812648099540.52,3,2.0,2,3
a10764,5,11,0.4166666666666667,0.0,0.0,0,-10479000000.0,-10479000000.0,2,2.0,2,2,0.0,0.0,0,5553000000000.0,5553000000000.0,2,2.0,2,2
a26189,1,7,0.125,0.0,0.0,0,601172300000000.0,601172300000000.0,1,2.0,2,1,0.0,0.0,0,229266020343358.4,229266020343358.4,3,2.0,2,3
a11559,2,18,0.1052631578947368,0.0,0.0,0,2411952356000000.0,2411952356000000.0,2,2.0,2,2,0.0,0.0,0,449996430000000.0,449996430000000.0,3,2.0,2,3
a00552,92,36,2.4864864864864864,0.0,0.0,0,617576000000000.0,617576000000000.0,3,2.0,2,3,0.0,0.0,0,154402406800000.0,154402406800000.0,1,2.0,2,1
a03263,242,31,7.5625,0.0,0.0,0,1399984686740000.0,1399984686740000.0,3,2.0,2,3,0.0,0.0,0,910616000000000.0,910616000000000.0,3,2.0,2,3
a21782,0,5,0.0,0.0,0.0,0,0.0,0.0,0,1.0,1,1,0.0,0.0,0,5500884200000.0,5500884200000.0,3,2.0,2,3
a21119,3,10,0.2727272727272727,0.0,0.0,0,5009955310620763.0,5009955310620763.0,3,2.0,2,3,0.0,0.0,0,32727845285723.72,32727845285723.72,3,2.0,2,3
a05842,24,4,4.8,0.0,0.0,0,8900000000000.0,8900000000000.0,1,2.0,2,1,193542315720000.0,193542315720000.0,9,53792100000000.0,53792100000000.0,9,3.0,3,9
a05736,71,2,23.666666666666668,0.0,0.0,0,1748622537905501.0,1748622537905501.0,3,2.0,2,3,16872125584000.0,16872125584000.0,4,18323066291875.0,18323066291875.0,4,3.0,3,4
