account,profit_category
a15733,very_high_profit
a06666,loss_or_zero
a08708,loss_or_zero
a28518,very_high_profit
a00760,very_high_profit
a24428,loss_or_zero
a29253,very_high_profit
a29651,loss_or_zero
a31122,loss_or_zero
a18534,very_high_profit
a27379,very_high_profit
a27406,very_high_profit
a10165,loss_or_zero
a02170,very_high_profit
a10737,very_high_profit
a24744,very_high_profit
a30057,very_high_profit
a04655,loss_or_zero
a28805,loss_or_zero
a27295,loss_or_zero
a23288,loss_or_zero
a14133,very_high_profit
a19186,very_high_profit
a21697,very_high_profit
a13848,loss_or_zero
a09910,loss_or_zero
a10128,very_high_profit
a27253,loss_or_zero
a22193,very_high_profit
a04297,very_high_profit
a13514,loss_or_zero
a27343,very_high_profit
a24722,loss_or_zero
a15731,very_high_profit
a20532,loss_or_zero
a24791,loss_or_zero
a18672,loss_or_zero
a23252,loss_or_zero
a29061,loss_or_zero
a25687,very_high_profit
a00355,loss_or_zero
a26991,very_high_profit
a21694,very_high_profit
a31003,loss_or_zero
a23553,loss_or_zero
a05864,very_high_profit
a02127,loss_or_zero
a14289,very_high_profit
a31087,very_high_profit
a19110,loss_or_zero
a00615,very_high_profit
a30018,very_high_profit
a16068,loss_or_zero
a30085,loss_or_zero
a24826,very_high_profit
a04237,very_high_profit
a29735,loss_or_zero
a00058,very_high_profit
a17285,loss_or_zero
a27422,loss_or_zero
a14730,very_high_profit
a18592,loss_or_zero
a06590,loss_or_zero
a12780,loss_or_zero
a30023,loss_or_zero
a30493,very_high_profit
a20683,very_high_profit
a18415,very_high_profit
a24674,very_high_profit
a09320,very_high_profit
a16717,very_high_profit
a09298,very_high_profit
a05734,loss_or_zero
a06635,very_high_profit
a21747,loss_or_zero
a30371,loss_or_zero
a00412,loss_or_zero
a21865,very_high_profit
a10004,loss_or_zero
a20768,very_high_profit
a04041,very_high_profit
a04937,loss_or_zero
a24481,very_high_profit
a17769,loss_or_zero
a14492,very_high_profit
a00386,very_high_profit
a18845,loss_or_zero
a27725,very_high_profit
a13141,very_high_profit
a07817,loss_or_zero
a23164,loss_or_zero
a30339,very_high_profit
a07057,very_high_profit
a10930,loss_or_zero
a01252,very_high_profit
a24864,loss_or_zero
a28106,loss_or_zero
a09555,very_high_profit
a29954,very_high_profit
a24341,very_high_profit
a23417,very_high_profit
a09058,loss_or_zero
a26980,loss_or_zero
a21197,very_high_profit
a31072,very_high_profit
a16990,very_high_profit
a06066,very_high_profit
a13368,very_high_profit
a05281,loss_or_zero
a20468,loss_or_zero
a11717,loss_or_zero
a08818,loss_or_zero
a29737,very_high_profit
a28005,loss_or_zero
a16184,loss_or_zero
a16542,loss_or_zero
a28018,very_high_profit
a20308,very_high_profit
a03918,very_high_profit
a00138,loss_or_zero
a19500,loss_or_zero
a14388,very_high_profit
a08835,very_high_profit
a14349,loss_or_zero
a04633,loss_or_zero
a11505,very_high_profit
a29734,loss_or_zero
a13606,very_high_profit
a10344,very_high_profit
a29041,very_high_profit
a26030,very_high_profit
a12261,loss_or_zero
a14478,loss_or_zero
a17836,very_high_profit
a17023,loss_or_zero
a00609,very_high_profit
a16957,loss_or_zero
a27433,loss_or_zero
a14320,loss_or_zero
a25464,loss_or_zero
a30106,loss_or_zero
a22725,loss_or_zero
a23443,very_high_profit
a21808,loss_or_zero
a30994,very_high_profit
a01195,very_high_profit
a11863,very_high_profit
a20678,loss_or_zero
a24769,very_high_profit
a27703,loss_or_zero
a05396,very_high_profit
a27094,very_high_profit
a09322,loss_or_zero
a24456,very_high_profit
a28745,loss_or_zero
a00320,loss_or_zero
a05781,loss_or_zero
a21952,very_high_profit
a02034,very_high_profit
a26901,very_high_profit
a12131,very_high_profit
a19811,very_high_profit
a15997,loss_or_zero
a23699,loss_or_zero
a07219,loss_or_zero
a06516,loss_or_zero
a11498,loss_or_zero
a23059,very_high_profit
a13679,very_high_profit
a14497,loss_or_zero
a02905,loss_or_zero
a29560,loss_or_zero
a22430,loss_or_zero
a04858,loss_or_zero
a03236,very_high_profit
a28695,loss_or_zero
a26851,very_high_profit
a21594,loss_or_zero
a05010,very_high_profit
a12790,loss_or_zero
a02890,loss_or_zero
a10870,very_high_profit
a14177,loss_or_zero
a15449,loss_or_zero
a11764,very_high_profit
a20673,very_high_profit
a28818,very_high_profit
a01719,very_high_profit
a27579,very_high_profit
a29925,loss_or_zero
a10810,very_high_profit
a13217,loss_or_zero
a26298,very_high_profit
a09061,loss_or_zero
a01326,very_high_profit
a08462,loss_or_zero
a29064,very_high_profit
a23903,loss_or_zero
a25141,loss_or_zero
a00227,loss_or_zero
a12400,very_high_profit
a24165,very_high_profit
a08811,very_high_profit
a28430,loss_or_zero
a01100,loss_or_zero
a20449,loss_or_zero
a12629,very_high_profit
a09178,loss_or_zero
a19555,loss_or_zero
a21815,loss_or_zero
a20884,loss_or_zero
a00407,loss_or_zero
a10840,loss_or_zero
a19249,loss_or_zero
a27686,loss_or_zero
a16535,loss_or_zero
a26590,very_high_profit
a01733,very_high_profit
a22083,very_high_profit
a23647,very_high_profit
a14717,very_high_profit
a07755,very_high_profit
a24379,loss_or_zero
a28528,loss_or_zero
a24725,loss_or_zero
a28114,very_high_profit
a26648,very_high_profit
a07081,loss_or_zero
a24521,very_high_profit
a16678,very_high_profit
a09847,loss_or_zero
a15962,loss_or_zero
a25989,very_high_profit
a08966,loss_or_zero
a26237,very_high_profit
a29557,very_high_profit
a04901,loss_or_zero
a15479,loss_or_zero
a26205,very_high_profit
a20187,very_high_profit
a22849,loss_or_zero
a04815,loss_or_zero
a00283,very_high_profit
a05934,loss_or_zero
a19204,very_high_profit
a29750,loss_or_zero
a11255,loss_or_zero
a29703,loss_or_zero
a00101,loss_or_zero
a27292,very_high_profit
a09048,loss_or_zero
a31355,very_high_profit
a21843,very_high_profit
a14113,loss_or_zero
a08142,loss_or_zero
a05587,very_high_profit
a04199,very_high_profit
a02265,loss_or_zero
a02089,loss_or_zero
a02122,loss_or_zero
a17131,loss_or_zero
a15922,loss_or_zero
a11489,loss_or_zero
a02966,very_high_profit
a08560,very_high_profit
a03636,loss_or_zero
a16924,loss_or_zero
a06456,loss_or_zero
a30171,very_high_profit
a11745,loss_or_zero
a25275,very_high_profit
a05776,very_high_profit
a20954,loss_or_zero
a10658,loss_or_zero
a02376,loss_or_zero
a25095,loss_or_zero
a20083,loss_or_zero
a00789,loss_or_zero
a13025,very_high_profit
a13408,very_high_profit
a21630,very_high_profit
a04592,very_high_profit
a02672,loss_or_zero
a20287,loss_or_zero
a19891,very_high_profit
a18017,loss_or_zero
a27309,loss_or_zero
a02311,loss_or_zero
a12273,loss_or_zero
a20983,very_high_profit
a27383,very_high_profit
a01639,loss_or_zero
a08840,very_high_profit
a01125,loss_or_zero
a17091,loss_or_zero
a14682,loss_or_zero
a05275,loss_or_zero
a04393,very_high_profit
a11222,loss_or_zero
a29308,loss_or_zero
a04311,loss_or_zero
a21921,loss_or_zero
a15914,loss_or_zero
a10038,loss_or_zero
a14676,very_high_profit
a26411,loss_or_zero
a27430,loss_or_zero
a13276,loss_or_zero
a28562,very_high_profit
a31303,very_high_profit
a01802,very_high_profit
a18258,loss_or_zero
a04090,loss_or_zero
a06620,loss_or_zero
a06828,very_high_profit
a18251,loss_or_zero
a16096,very_high_profit
a06822,loss_or_zero
a13387,loss_or_zero
a16222,loss_or_zero
a18735,very_high_profit
a10124,very_high_profit
a25178,loss_or_zero
a21907,loss_or_zero
a20201,very_high_profit
a06748,very_high_profit
a16872,loss_or_zero
a24413,very_high_profit
a09243,loss_or_zero
a26393,very_high_profit
a04031,loss_or_zero
a06242,loss_or_zero
a27145,loss_or_zero
a29118,very_high_profit
a25630,very_high_profit
a23641,very_high_profit
a27588,very_high_profit
a19589,very_high_profit
a19342,very_high_profit
a16244,very_high_profit
a31352,loss_or_zero
a10961,very_high_profit
a12055,very_high_profit
a13012,loss_or_zero
a15689,very_high_profit
a17731,very_high_profit
a10896,loss_or_zero
a19805,loss_or_zero
a04044,loss_or_zero
a22854,loss_or_zero
a13306,very_high_profit
a19079,loss_or_zero
a29698,loss_or_zero
a28175,loss_or_zero
a13731,very_high_profit
a19268,very_high_profit
a18376,very_high_profit
a18042,loss_or_zero
a11616,loss_or_zero
a14330,very_high_profit
a17087,very_high_profit
a14439,very_high_profit
a03974,very_high_profit
a25932,very_high_profit
a13436,loss_or_zero
a01561,loss_or_zero
a29017,very_high_profit
a24717,very_high_profit
a06760,loss_or_zero
a26493,very_high_profit
a19449,loss_or_zero
a15234,loss_or_zero
a30918,very_high_profit
a08846,loss_or_zero
a02328,loss_or_zero
a26869,loss_or_zero
a07975,loss_or_zero
a02650,very_high_profit
a08666,very_high_profit
a07523,very_high_profit
a15204,very_high_profit
a04737,loss_or_zero
a24907,very_high_profit
a15913,very_high_profit
a15137,loss_or_zero
a03535,very_high_profit
a00376,loss_or_zero
a27024,very_high_profit
a21144,loss_or_zero
a27150,very_high_profit
a02366,loss_or_zero
a17883,loss_or_zero
a12167,loss_or_zero
a00992,loss_or_zero
a26011,loss_or_zero
a02160,very_high_profit
a10451,loss_or_zero
a05021,very_high_profit
a12302,very_high_profit
a06723,loss_or_zero
a21742,very_high_profit
a12466,very_high_profit
a20246,loss_or_zero
a09202,very_high_profit
a12833,very_high_profit
a00104,very_high_profit
a07600,very_high_profit
a18104,loss_or_zero
a12453,loss_or_zero
a24933,very_high_profit
a10690,very_high_profit
a10209,very_high_profit
a16850,loss_or_zero
a28038,loss_or_zero
a22256,very_high_profit
a28475,loss_or_zero
a10682,very_high_profit
a23545,loss_or_zero
a05027,loss_or_zero
a07064,very_high_profit
a15645,very_high_profit
a07961,very_high_profit
a24985,very_high_profit
a16871,very_high_profit
a10847,very_high_profit
a19979,loss_or_zero
a16646,very_high_profit
a18207,loss_or_zero
a07972,loss_or_zero
a12927,very_high_profit
a09616,loss_or_zero
a09584,loss_or_zero
a15201,very_high_profit
a19907,very_high_profit
a16027,very_high_profit
a26358,very_high_profit
a23956,loss_or_zero
a08041,very_high_profit
a03515,loss_or_zero
a28441,very_high_profit
a28072,very_high_profit
a09531,loss_or_zero
a19763,very_high_profit
a08554,very_high_profit
a17566,very_high_profit
a15665,loss_or_zero
a18894,very_high_profit
a31471,loss_or_zero
a17398,loss_or_zero
a15768,very_high_profit
a03787,very_high_profit
a16052,very_high_profit
a10734,loss_or_zero
a24965,very_high_profit
a15288,loss_or_zero
a18934,loss_or_zero
a17313,loss_or_zero
a17155,very_high_profit
a08037,loss_or_zero
a28602,very_high_profit
a17997,loss_or_zero
a05654,very_high_profit
a22742,very_high_profit
a01388,loss_or_zero
a21538,very_high_profit
a22234,very_high_profit
a16937,very_high_profit
a26818,loss_or_zero
a31356,very_high_profit
a30966,very_high_profit
a20728,loss_or_zero
a21272,loss_or_zero
a22067,loss_or_zero
a16345,very_high_profit
a23399,very_high_profit
a29119,loss_or_zero
a22891,very_high_profit
a26924,very_high_profit
a14230,loss_or_zero
a14295,very_high_profit
a06587,loss_or_zero
a12973,very_high_profit
a13054,very_high_profit
a09343,very_high_profit
a21027,loss_or_zero
a30370,loss_or_zero
a30305,loss_or_zero
a05199,loss_or_zero
a06293,loss_or_zero
a04657,very_high_profit
a25904,loss_or_zero
a25268,loss_or_zero
a25353,very_high_profit
a23116,very_high_profit
a19170,loss_or_zero
a20735,very_high_profit
a16232,very_high_profit
a08159,loss_or_zero
a00235,very_high_profit
a24138,loss_or_zero
a26471,loss_or_zero
a19267,very_high_profit
a13159,loss_or_zero
a00634,loss_or_zero
a12604,loss_or_zero
a19035,very_high_profit
a22899,loss_or_zero
a14252,loss_or_zero
a11018,very_high_profit
a09376,very_high_profit
a12073,very_high_profit
a24538,very_high_profit
a01154,loss_or_zero
a26075,very_high_profit
a19878,loss_or_zero
a12651,very_high_profit
a04970,very_high_profit
a12670,loss_or_zero
a16995,very_high_profit
a08344,loss_or_zero
a21504,loss_or_zero
a13822,loss_or_zero
a18911,very_high_profit
a00321,very_high_profit
a01951,very_high_profit
a20453,loss_or_zero
a11365,loss_or_zero
a04472,loss_or_zero
a12843,loss_or_zero
a27037,very_high_profit
a10775,loss_or_zero
a25756,loss_or_zero
a15851,loss_or_zero
a04874,loss_or_zero
a10337,very_high_profit
a23376,very_high_profit
a31388,very_high_profit
a18928,very_high_profit
a23918,loss_or_zero
a16116,loss_or_zero
a01244,loss_or_zero
a02343,very_high_profit
a25355,loss_or_zero
a07612,loss_or_zero
a18995,loss_or_zero
a20163,very_high_profit
a07066,loss_or_zero
a09230,very_high_profit
a26192,very_high_profit
a20365,very_high_profit
a05912,loss_or_zero
a23259,loss_or_zero
a21449,loss_or_zero
a20603,loss_or_zero
a27749,loss_or_zero
a28059,loss_or_zero
a27059,loss_or_zero
a27748,loss_or_zero
a07559,loss_or_zero
a31225,loss_or_zero
a19998,loss_or_zero
a31457,loss_or_zero
a12657,very_high_profit
a14703,loss_or_zero
a30582,loss_or_zero
a17126,very_high_profit
a17521,very_high_profit
a16226,very_high_profit
a24198,loss_or_zero
a16915,loss_or_zero
a17312,loss_or_zero
a31488,very_high_profit
a02936,very_high_profit
a02180,very_high_profit
a06540,very_high_profit
a30506,very_high_profit
a04800,very_high_profit
a26522,loss_or_zero
a01959,loss_or_zero
a28699,very_high_profit
a07129,very_high_profit
a20617,very_high_profit
a17413,loss_or_zero
a29947,loss_or_zero
a13668,very_high_profit
a30985,very_high_profit
a17859,very_high_profit
a31358,loss_or_zero
a17504,very_high_profit
a31472,very_high_profit
a14312,loss_or_zero
a01238,very_high_profit
a16604,very_high_profit
a02990,loss_or_zero
a10146,loss_or_zero
a12247,very_high_profit
a21377,loss_or_zero
a13807,very_high_profit
a15626,loss_or_zero
a08668,loss_or_zero
a30368,very_high_profit
a30793,very_high_profit
a22732,loss_or_zero
a16952,loss_or_zero
a18180,loss_or_zero
a08084,loss_or_zero
a17111,loss_or_zero
a16936,loss_or_zero
a01499,loss_or_zero
a17815,loss_or_zero
a06440,very_high_profit
a00114,loss_or_zero
a21597,loss_or_zero
a09011,loss_or_zero
a13467,loss_or_zero
a22718,very_high_profit
a23073,loss_or_zero
a13681,loss_or_zero
a09221,loss_or_zero
a21212,very_high_profit
a23769,very_high_profit
a24853,very_high_profit
a27638,loss_or_zero
a13540,very_high_profit
a05409,very_high_profit
a19122,very_high_profit
a16986,loss_or_zero
a24332,very_high_profit
a08538,very_high_profit
a07052,very_high_profit
a06351,very_high_profit
a25745,very_high_profit
a28692,loss_or_zero
a27376,very_high_profit
a04700,loss_or_zero
a07354,loss_or_zero
a15296,very_high_profit
a18715,loss_or_zero
a18508,loss_or_zero
a30289,loss_or_zero
a20568,very_high_profit
a15180,loss_or_zero
a14896,loss_or_zero
a12293,very_high_profit
a13862,loss_or_zero
a17197,loss_or_zero
a21829,very_high_profit
a11987,loss_or_zero
a00564,very_high_profit
a30316,very_high_profit
a00642,very_high_profit
a23789,very_high_profit
a08336,very_high_profit
a27481,very_high_profit
a15613,very_high_profit
a02465,very_high_profit
a13258,very_high_profit
a17643,loss_or_zero
a04547,very_high_profit
a16073,very_high_profit
a04929,loss_or_zero
a19445,loss_or_zero
a02790,very_high_profit
a28826,very_high_profit
a25142,loss_or_zero
a19952,loss_or_zero
a24758,very_high_profit
a00415,loss_or_zero
a28969,very_high_profit
a20401,loss_or_zero
a22354,loss_or_zero
a20933,very_high_profit
a04212,very_high_profit
a28569,loss_or_zero
a12203,loss_or_zero
a23856,very_high_profit
a19518,very_high_profit
a28242,loss_or_zero
a04232,loss_or_zero
a10170,very_high_profit
a06484,loss_or_zero
a19424,very_high_profit
a03818,loss_or_zero
a02814,very_high_profit
a16652,loss_or_zero
a30780,loss_or_zero
a16373,loss_or_zero
a18877,loss_or_zero
a22565,very_high_profit
a11765,very_high_profit
a18792,loss_or_zero
a07361,loss_or_zero
a30580,very_high_profit
a23492,loss_or_zero
a13690,loss_or_zero
a17338,loss_or_zero
a21379,loss_or_zero
a04164,loss_or_zero
a07065,loss_or_zero
a11137,very_high_profit
a01918,loss_or_zero
a04756,very_high_profit
a26217,very_high_profit
a01348,very_high_profit
a16711,very_high_profit
a00535,loss_or_zero
a28939,loss_or_zero
a02703,very_high_profit
a30181,very_high_profit
a00373,loss_or_zero
a04998,very_high_profit
a25654,very_high_profit
a04759,loss_or_zero
a12473,very_high_profit
a01629,loss_or_zero
a21436,loss_or_zero
a21642,very_high_profit
a10139,very_high_profit
a09492,loss_or_zero
a25111,very_high_profit
a13796,loss_or_zero
a27578,loss_or_zero
a15578,very_high_profit
a30387,loss_or_zero
a16803,very_high_profit
a25148,very_high_profit
a13856,loss_or_zero
a28223,loss_or_zero
a05374,loss_or_zero
a08549,very_high_profit
a16623,loss_or_zero
a06366,very_high_profit
a04381,loss_or_zero
a11343,loss_or_zero
a15393,loss_or_zero
a15275,very_high_profit
a21463,loss_or_zero
a18000,loss_or_zero
a26826,very_high_profit
a15235,very_high_profit
a25901,very_high_profit
a09125,very_high_profit
a18740,loss_or_zero
a08906,loss_or_zero
a16733,loss_or_zero
a18458,very_high_profit
a26415,very_high_profit
a25289,very_high_profit
a21428,loss_or_zero
a04533,loss_or_zero
a26066,loss_or_zero
a06988,loss_or_zero
a16534,very_high_profit
a01498,loss_or_zero
a16692,very_high_profit
a15880,loss_or_zero
a29489,loss_or_zero
a29606,loss_or_zero
a27886,loss_or_zero
a02208,very_high_profit
a04312,loss_or_zero
a06939,loss_or_zero
a07807,loss_or_zero
a17558,very_high_profit
a12450,loss_or_zero
a10735,loss_or_zero
a25812,loss_or_zero
a03123,loss_or_zero
a10228,loss_or_zero
a04071,loss_or_zero
a12986,very_high_profit
a11732,very_high_profit
a08356,very_high_profit
a08144,loss_or_zero
a23861,very_high_profit
a31136,loss_or_zero
a18434,loss_or_zero
a29955,loss_or_zero
a03211,loss_or_zero
a00593,loss_or_zero
a10293,loss_or_zero
a06623,very_high_profit
a26044,very_high_profit
a17578,very_high_profit
a27232,very_high_profit
a13727,loss_or_zero
a28325,loss_or_zero
a30572,loss_or_zero
a25498,loss_or_zero
a07269,loss_or_zero
a25512,very_high_profit
a21181,very_high_profit
a24624,very_high_profit
a27939,loss_or_zero
a02581,loss_or_zero
a03888,loss_or_zero
a31188,loss_or_zero
a24818,loss_or_zero
a31484,loss_or_zero
a27921,loss_or_zero
a05298,loss_or_zero
a28288,very_high_profit
a02104,very_high_profit
a22983,loss_or_zero
a26597,loss_or_zero
a15229,loss_or_zero
a15401,very_high_profit
a19655,loss_or_zero
a04053,very_high_profit
a19117,loss_or_zero
a27426,loss_or_zero
a19892,very_high_profit
a18678,loss_or_zero
a10582,loss_or_zero
a28041,loss_or_zero
a05366,very_high_profit
a01226,loss_or_zero
a15821,loss_or_zero
a19951,loss_or_zero
a06265,loss_or_zero
a21544,very_high_profit
a07482,very_high_profit
a21507,loss_or_zero
a13303,loss_or_zero
a19423,very_high_profit
a02863,loss_or_zero
a02664,loss_or_zero
a19127,loss_or_zero
a31080,loss_or_zero
a13015,loss_or_zero
a21132,loss_or_zero
a20074,loss_or_zero
a14435,loss_or_zero
a30114,very_high_profit
a12414,loss_or_zero
a17963,very_high_profit
a15769,very_high_profit
a25146,very_high_profit
a01606,loss_or_zero
a16780,very_high_profit
a12077,loss_or_zero
a01500,loss_or_zero
a08015,loss_or_zero
